altura;raio;lambda;scattering
180.00;100.00;0.568;22.718368120
180.00;100.00;0.572;22.434057442
180.00;100.00;0.576;22.558726663
180.00;100.00;0.580;22.279353843
180.00;100.00;0.584;21.986331998
180.00;100.00;0.588;21.666933658
180.00;100.00;0.592;21.344471767
180.00;100.00;0.596;21.036881701
180.00;100.00;0.600;20.632628762
180.00;100.00;0.604;20.426556757
180.00;100.00;0.608;19.919760165
180.00;100.00;0.612;19.405998004
180.00;100.00;0.616;19.222793200
180.00;100.00;0.620;18.739859148
180.00;100.00;0.624;18.336835797
180.00;100.00;0.628;18.025917549
180.00;100.00;0.632;17.760348164
180.00;100.00;0.636;17.500399690
180.00;100.00;0.640;17.215886010
180.00;100.00;0.644;17.031279070
180.00;100.00;0.648;16.927437113
180.00;100.00;0.652;16.684434123
180.00;100.00;0.656;16.524514679
180.00;100.00;0.660;16.440145231
180.00;100.00;0.664;16.372589222
180.00;100.00;0.668;16.236639908
180.00;100.00;0.672;16.161160382
180.00;100.00;0.676;16.209107518
180.00;100.00;0.680;16.053971582
180.00;100.00;0.684;16.105562338
180.00;100.00;0.688;16.095986061
180.00;100.00;0.692;16.083550546
180.00;100.00;0.696;16.149303353
180.00;100.00;0.700;16.153585762
180.00;100.00;0.704;16.063633459
180.00;100.00;0.708;16.283753989
180.00;100.00;0.712;16.320497865
180.00;100.00;0.716;16.369719662
180.00;100.00;0.720;16.392914963
180.00;100.00;0.724;16.430374206
180.00;100.00;0.728;16.426219194
180.00;100.00;0.732;16.567414140
180.00;100.00;0.736;16.621022868
180.00;100.00;0.740;16.716983108
180.00;100.00;0.744;16.697025254
180.00;100.00;0.748;16.831564784
180.00;100.00;0.752;16.783726654
180.00;100.00;0.756;16.934468331
180.00;100.00;0.760;16.909523177
180.00;100.00;0.764;16.923606492
180.00;100.00;0.768;16.906359414
180.00;100.00;0.772;16.931408019
180.00;100.00;0.776;16.980386912
180.00;100.00;0.780;17.001045908
180.00;100.00;0.784;16.972038696
180.00;100.00;0.788;16.959608753
180.00;100.00;0.792;16.962557808
180.00;100.00;0.796;16.896508387
180.00;100.00;0.800;16.907571529
180.00;100.00;0.804;16.841134884
180.00;100.00;0.808;16.766739011
180.00;100.00;0.812;16.416106526
180.00;100.00;0.816;16.700608027
180.00;100.00;0.820;16.619426433
180.00;100.00;0.824;16.509861100
180.00;100.00;0.828;16.388455304
180.00;100.00;0.832;16.293517472
180.00;100.00;0.836;16.243419540
180.00;100.00;0.840;16.147019300
180.00;100.00;0.844;16.007790210
180.00;100.00;0.848;15.854707720
180.00;100.00;0.852;15.745912578
180.00;100.00;0.856;15.596640298
180.00;100.00;0.860;15.514265430
180.00;100.00;0.864;15.326834341
180.00;100.00;0.868;15.162654336
180.00;100.00;0.872;14.979230617
180.00;100.00;0.876;14.927606124
180.00;100.00;0.880;14.709606227
180.00;100.00;0.884;14.548565818
180.00;100.00;0.888;14.344610350
180.00;100.00;0.892;14.235251430
180.00;100.00;0.896;14.090446744
180.00;100.00;0.900;13.906301901
180.00;100.00;0.904;13.690519229
180.00;100.00;0.908;13.454205855
180.00;100.00;0.912;13.275956033
180.00;100.00;0.916;13.156280121
180.00;100.00;0.920;12.940115762
180.00;100.00;0.924;12.763930734
180.00;100.00;0.928;12.526674590
180.00;100.00;0.932;12.420678224
180.00;100.00;0.936;12.300137353
180.00;100.00;0.940;11.989762670
180.00;100.00;0.944;11.850820796
180.00;100.00;0.948;11.685018574
180.00;100.00;0.952;11.487840562
180.00;100.00;0.956;11.255390819
180.00;100.00;0.960;11.171181353
180.00;100.00;0.964;10.908998257
180.00;100.00;0.968;10.721962811
180.00;100.00;0.972;10.539051176
180.00;100.00;0.976;10.341211165
180.00;100.00;0.980;10.315491123
180.00;100.00;0.984;10.069882700
180.00;100.00;0.988;9.930102916
180.00;100.00;0.992;9.703725086
180.00;100.00;0.996;9.572753278
180.00;100.00;1.000;9.416997737
180.00;100.00;1.004;9.270048157
180.00;100.00;1.008;9.006585116
180.00;100.00;1.012;8.909788668
180.00;100.00;1.016;8.713800208
180.00;100.00;1.020;8.608236823
180.00;100.00;1.024;8.406180267
180.00;100.00;1.028;8.255704607
180.00;100.00;1.032;8.061051330
180.00;100.00;1.036;7.947111429
180.00;100.00;1.040;7.772349451
180.00;100.00;1.044;7.624041348
180.00;100.00;1.048;7.502547144
180.00;100.00;1.052;7.395981363
180.00;100.00;1.056;7.208451964
180.00;100.00;1.060;7.124610270
180.00;100.00;1.064;7.067292532
180.00;100.00;1.068;6.757967129
180.00;100.00;1.072;6.645316942
180.00;100.00;1.076;6.580691541
180.00;100.00;1.080;6.436027848
180.00;100.00;1.084;6.330288705
180.00;100.00;1.088;6.209626032
180.00;100.00;1.092;6.143755263
180.00;100.00;1.096;6.036356760
180.00;100.00;1.100;5.854187795
180.00;100.00;1.104;5.763496591
180.00;100.00;1.108;5.643674231
180.00;100.00;1.112;5.570880601
180.00;100.00;1.116;5.447297862
180.00;100.00;1.120;5.379388982
180.00;100.00;1.124;5.276281660
180.00;100.00;1.128;5.172266091
180.00;100.00;1.132;5.058217682
180.00;100.00;1.136;4.978047673
180.00;100.00;1.140;4.862325750
180.00;100.00;1.144;4.798610106
180.00;100.00;1.148;4.706466953
180.00;100.00;1.152;4.650522514
180.00;100.00;1.156;4.514485320
180.00;100.00;1.160;4.463804329
180.00;100.00;1.164;4.424890088
180.00;100.00;1.168;4.323616021
180.00;100.00;1.172;4.208392855
180.00;100.00;1.176;4.174317548
180.00;100.00;1.180;4.084427192
180.00;100.00;1.184;3.988133142
180.00;100.00;1.188;3.965334476
180.00;100.00;1.192;3.877700192
180.00;100.00;1.196;3.794050910
180.00;100.00;1.200;3.751846140
180.00;110.00;0.400;12.093930300
180.00;110.00;0.404;11.631351579
180.00;110.00;0.408;11.314084704
180.00;110.00;0.412;11.104901394
180.00;110.00;0.416;10.838057772
180.00;110.00;0.420;10.779627018
180.00;110.00;0.424;10.849540887
180.00;110.00;0.428;11.090452000
180.00;110.00;0.432;11.387417037
180.00;110.00;0.436;11.727743656
180.00;110.00;0.440;12.059891501
180.00;110.00;0.444;12.611612560
180.00;110.00;0.448;13.055916459
180.00;110.00;0.452;13.444922898
180.00;110.00;0.456;13.916174329
180.00;110.00;0.460;14.436059092
180.00;110.00;0.464;14.879131411
180.00;110.00;0.468;15.310741950
180.00;110.00;0.472;15.758654677
180.00;110.00;0.476;16.241071435
180.00;110.00;0.480;16.738767808
180.00;110.00;0.484;17.140791047
180.00;110.00;0.488;17.514992313
180.00;110.00;0.492;17.898995473
180.00;110.00;0.496;18.412427172
180.00;110.00;0.500;18.828583494
180.00;110.00;0.504;19.369791688
180.00;110.00;0.508;19.796869049
180.00;110.00;0.512;20.238439804
180.00;110.00;0.516;20.614320123
180.00;110.00;0.520;21.221988601
180.00;110.00;0.524;21.602837479
180.00;110.00;0.528;22.049207644
180.00;110.00;0.532;22.499239327
180.00;110.00;0.536;22.818690729
180.00;110.00;0.540;23.315118230
180.00;110.00;0.544;23.662100477
180.00;110.00;0.548;24.021459249
180.00;110.00;0.552;24.327557574
180.00;110.00;0.556;24.651465948
180.00;110.00;0.560;24.966827757
180.00;110.00;0.564;25.111103604
180.00;110.00;0.568;25.463123534
180.00;110.00;0.572;25.517446737
180.00;110.00;0.576;25.938838179
180.00;110.00;0.580;25.755692710
180.00;110.00;0.584;25.710625543
180.00;110.00;0.588;25.768373091
180.00;110.00;0.592;25.556189343
180.00;110.00;0.596;25.382147770
180.00;110.00;0.600;25.276964043
180.00;110.00;0.604;24.928635054
180.00;110.00;0.608;24.732503753
180.00;110.00;0.612;24.359665468
180.00;110.00;0.616;24.064644487
180.00;110.00;0.620;23.520445732
180.00;110.00;0.624;23.358212560
180.00;110.00;0.628;22.929025877
180.00;110.00;0.632;22.609832806
180.00;110.00;0.636;22.141876017
180.00;110.00;0.640;21.835120526
180.00;110.00;0.644;21.546073398
180.00;110.00;0.648;21.187312459
180.00;110.00;0.652;20.794770577
180.00;110.00;0.656;20.413489622
180.00;110.00;0.660;20.085971521
180.00;110.00;0.664;19.914909202
180.00;110.00;0.668;19.578192349
180.00;110.00;0.672;19.356231396
180.00;110.00;0.676;19.340675223
180.00;110.00;0.680;19.098296287
180.00;110.00;0.684;18.823695043
180.00;110.00;0.688;18.913046428
180.00;110.00;0.692;18.667291768
180.00;110.00;0.696;18.676328403
180.00;110.00;0.700;18.540660092
180.00;110.00;0.704;18.535940294
180.00;110.00;0.708;18.406050892
180.00;110.00;0.712;18.461289739
180.00;110.00;0.716;18.483235819
180.00;110.00;0.720;18.475400439
180.00;110.00;0.724;18.437009317
180.00;110.00;0.728;18.398753314
180.00;110.00;0.732;18.456109260
180.00;110.00;0.736;18.483055315
180.00;110.00;0.740;18.709325266
180.00;110.00;0.744;18.631778669
180.00;110.00;0.748;18.721937906
180.00;110.00;0.752;18.846535321
180.00;110.00;0.756;18.941353378
180.00;110.00;0.760;18.874582560
180.00;110.00;0.764;19.007962226
180.00;110.00;0.768;19.130219590
180.00;110.00;0.772;19.137891239
180.00;110.00;0.776;19.232311302
180.00;110.00;0.780;19.252205900
180.00;110.00;0.784;19.322992748
180.00;110.00;0.788;19.445419253
180.00;110.00;0.792;19.455899990
180.00;110.00;0.796;19.555026983
180.00;110.00;0.800;19.603459448
180.00;110.00;0.804;19.613843804
180.00;110.00;0.808;19.683254293
180.00;110.00;0.812;19.275696010
180.00;110.00;0.816;19.699273337
180.00;110.00;0.820;19.741113336
180.00;110.00;0.824;19.773955785
180.00;110.00;0.828;19.776755416
180.00;110.00;0.832;19.809410702
180.00;110.00;0.836;19.816324038
180.00;110.00;0.840;19.746439112
180.00;110.00;0.844;19.812466927
180.00;110.00;0.848;19.771263175
180.00;110.00;0.852;19.830691844
180.00;110.00;0.856;19.752298628
180.00;110.00;0.860;19.746739978
180.00;110.00;0.864;19.737862527
180.00;110.00;0.868;19.688892339
180.00;110.00;0.872;19.624247584
180.00;110.00;0.876;19.585211134
180.00;110.00;0.880;19.400172119
180.00;110.00;0.884;19.274165539
180.00;110.00;0.888;19.225312202
180.00;110.00;0.892;19.232451113
180.00;110.00;0.896;19.072832806
180.00;110.00;0.900;18.955465434
180.00;110.00;0.904;18.833393848
180.00;110.00;0.908;18.735264844
180.00;110.00;0.912;18.650783769
180.00;110.00;0.916;18.546044992
180.00;110.00;0.920;18.323342728
180.00;110.00;0.924;18.227870384
180.00;110.00;0.928;17.988855409
180.00;110.00;0.932;17.909170233
180.00;110.00;0.936;17.784718762
180.00;110.00;0.940;17.631775193
180.00;110.00;0.944;17.483377808
180.00;110.00;0.948;17.253242671
180.00;110.00;0.952;17.072500679
180.00;110.00;0.956;16.878813560
180.00;110.00;0.960;16.772563932
180.00;110.00;0.964;16.548186950
180.00;110.00;0.968;16.291172819
180.00;110.00;0.972;16.064542422
180.00;110.00;0.976;15.876886663
180.00;110.00;0.980;15.942290601
180.00;110.00;0.984;15.653531334
180.00;110.00;0.988;15.491796809
180.00;110.00;0.992;15.287857583
180.00;110.00;0.996;15.009761210
180.00;110.00;1.000;14.826024404
180.00;110.00;1.004;14.724056695
180.00;110.00;1.008;14.369362757
180.00;110.00;1.012;14.213801442
180.00;110.00;1.016;13.947341099
180.00;110.00;1.020;13.787670294
180.00;110.00;1.024;13.537488519
180.00;110.00;1.028;13.339738275
180.00;110.00;1.032;13.199069890
180.00;110.00;1.036;13.058147878
180.00;110.00;1.040;12.664170523
180.00;110.00;1.044;12.650363416
180.00;110.00;1.048;12.378174161
180.00;110.00;1.052;12.216535734
180.00;110.00;1.056;11.984505053
180.00;110.00;1.060;11.799551338
180.00;110.00;1.064;11.738758232
180.00;110.00;1.068;11.694270639
180.00;110.00;1.072;11.144449324
180.00;110.00;1.076;10.948871009
180.00;110.00;1.080;10.792922704
180.00;110.00;1.084;10.664778385
180.00;110.00;1.088;10.496254804
180.00;110.00;1.092;10.242428869
180.00;110.00;1.096;10.154870886
180.00;110.00;1.100;9.959333134
180.00;110.00;1.104;9.798537522
180.00;110.00;1.108;9.686035111
180.00;110.00;1.112;9.546489028
180.00;110.00;1.116;9.301199228
180.00;110.00;1.120;9.132413048
180.00;110.00;1.124;8.973084148
180.00;110.00;1.128;8.862676813
180.00;110.00;1.132;8.740496779
180.00;110.00;1.136;8.554693612
180.00;110.00;1.140;8.405126296
180.00;110.00;1.144;8.238172942
180.00;110.00;1.148;8.184575506
180.00;110.00;1.152;8.030871393
180.00;110.00;1.156;7.836608932
180.00;110.00;1.160;7.737735063
180.00;110.00;1.164;7.555437869
180.00;110.00;1.168;7.471661991
180.00;110.00;1.172;7.350939350
180.00;110.00;1.176;7.161994714
180.00;110.00;1.180;7.068919708
180.00;110.00;1.184;6.914176334
180.00;110.00;1.188;6.790631312
180.00;110.00;1.192;6.657030373
180.00;110.00;1.196;6.528204504
180.00;110.00;1.200;6.435923996
180.00;120.00;0.400;13.839008757
180.00;120.00;0.404;13.344792074
180.00;120.00;0.408;13.026025242
180.00;120.00;0.412;12.640557529
180.00;120.00;0.416;12.421761262
180.00;120.00;0.420;12.268584439
180.00;120.00;0.424;12.443680695
180.00;120.00;0.428;12.598593546
180.00;120.00;0.432;12.870403368
180.00;120.00;0.436;13.355636934
180.00;120.00;0.440;13.806486260
180.00;120.00;0.444;14.081308316
180.00;120.00;0.448;14.607495270
180.00;120.00;0.452;14.843054089
180.00;120.00;0.456;15.445642399
180.00;120.00;0.460;15.807099823
180.00;120.00;0.464;16.241458702
180.00;120.00;0.468;16.730641658
180.00;120.00;0.472;17.138417783
180.00;120.00;0.476;17.511291350
180.00;120.00;0.480;18.030997352
180.00;120.00;0.484;18.472761778
180.00;120.00;0.488;18.935850891
180.00;120.00;0.492;19.187570887
180.00;120.00;0.496;19.691236996
180.00;120.00;0.500;20.156076357
180.00;120.00;0.504;20.472573388
180.00;120.00;0.508;21.011953595
180.00;120.00;0.512;21.460181740
180.00;120.00;0.516;21.911532821
180.00;120.00;0.520;22.420938625
180.00;120.00;0.524;22.799996774
180.00;120.00;0.528;23.239832567
180.00;120.00;0.532;23.676294055
180.00;120.00;0.536;24.115980296
180.00;120.00;0.540;24.513816286
180.00;120.00;0.544;24.907110820
180.00;120.00;0.548;25.266075160
180.00;120.00;0.552;25.761966406
180.00;120.00;0.556;26.143175692
180.00;120.00;0.560;26.484755773
180.00;120.00;0.564;26.824713054
180.00;120.00;0.568;27.065754946
180.00;120.00;0.572;27.427271466
180.00;120.00;0.576;28.027047397
180.00;120.00;0.580;27.984831891
180.00;120.00;0.584;28.214504164
180.00;120.00;0.588;28.361374783
180.00;120.00;0.592;28.534042925
180.00;120.00;0.596;28.484527287
180.00;120.00;0.600;28.576129120
180.00;120.00;0.604;28.473342481
180.00;120.00;0.608;28.395273660
180.00;120.00;0.612;28.316897875
180.00;120.00;0.616;28.197966231
180.00;120.00;0.620;27.999817266
180.00;120.00;0.624;27.674995853
180.00;120.00;0.628;27.493543279
180.00;120.00;0.632;27.267731213
180.00;120.00;0.636;26.995619672
180.00;120.00;0.640;26.536427194
180.00;120.00;0.644;26.107803835
180.00;120.00;0.648;25.851735487
180.00;120.00;0.652;25.380340451
180.00;120.00;0.656;25.115490685
180.00;120.00;0.660;24.666181375
180.00;120.00;0.664;24.412307673
180.00;120.00;0.668;23.910203143
180.00;120.00;0.672;23.626368073
180.00;120.00;0.676;23.322249835
180.00;120.00;0.680;23.034688577
180.00;120.00;0.684;22.826207599
180.00;120.00;0.688;22.600895472
180.00;120.00;0.692;22.242923778
180.00;120.00;0.696;22.071619347
180.00;120.00;0.700;21.893396380
180.00;120.00;0.704;21.618175123
180.00;120.00;0.708;21.509119314
180.00;120.00;0.712;21.384508276
180.00;120.00;0.716;21.124905900
180.00;120.00;0.720;21.094895741
180.00;120.00;0.724;20.954121325
180.00;120.00;0.728;20.915579568
180.00;120.00;0.732;20.880546165
180.00;120.00;0.736;20.888046937
180.00;120.00;0.740;20.846526397
180.00;120.00;0.744;20.850952417
180.00;120.00;0.748;20.797289544
180.00;120.00;0.752;20.742584637
180.00;120.00;0.756;20.784728645
180.00;120.00;0.760;20.850791572
180.00;120.00;0.764;20.944670606
180.00;120.00;0.768;20.997419139
180.00;120.00;0.772;21.035175205
180.00;120.00;0.776;20.975836335
180.00;120.00;0.780;21.198382422
180.00;120.00;0.784;21.228549488
180.00;120.00;0.788;21.228041857
180.00;120.00;0.792;21.324937371
180.00;120.00;0.796;21.410998081
180.00;120.00;0.800;21.464959018
180.00;120.00;0.804;21.576678696
180.00;120.00;0.808;21.697222529
180.00;120.00;0.812;21.734868476
180.00;120.00;0.816;21.866932014
180.00;120.00;0.820;21.885146236
180.00;120.00;0.824;22.009845876
180.00;120.00;0.828;22.048645153
180.00;120.00;0.832;22.186479254
180.00;120.00;0.836;22.253449649
180.00;120.00;0.840;22.309669334
180.00;120.00;0.844;22.387323975
180.00;120.00;0.848;22.457563017
180.00;120.00;0.852;22.531790856
180.00;120.00;0.856;22.577226365
180.00;120.00;0.860;22.626506230
180.00;120.00;0.864;22.692660413
180.00;120.00;0.868;22.773663254
180.00;120.00;0.872;22.794103666
180.00;120.00;0.876;22.850623424
180.00;120.00;0.880;22.906057244
180.00;120.00;0.884;22.893940761
180.00;120.00;0.888;22.910644817
180.00;120.00;0.892;22.953584231
180.00;120.00;0.896;22.865672694
180.00;120.00;0.900;22.874466715
180.00;120.00;0.904;22.877913397
180.00;120.00;0.908;22.832139746
180.00;120.00;0.912;22.829146369
180.00;120.00;0.916;22.780176312
180.00;120.00;0.920;22.769327814
180.00;120.00;0.924;22.724194517
180.00;120.00;0.928;22.648456708
180.00;120.00;0.932;22.635686863
180.00;120.00;0.936;22.542538671
180.00;120.00;0.940;22.591021179
180.00;120.00;0.944;22.378766668
180.00;120.00;0.948;22.256321189
180.00;120.00;0.952;22.209890532
180.00;120.00;0.956;22.254319763
180.00;120.00;0.960;22.016185411
180.00;120.00;0.964;21.897100537
180.00;120.00;0.968;21.722379831
180.00;120.00;0.972;21.646514173
180.00;120.00;0.976;21.340563946
180.00;120.00;0.980;21.591765998
180.00;120.00;0.984;21.308773823
180.00;120.00;0.988;21.109600836
180.00;120.00;0.992;21.057372540
180.00;120.00;0.996;20.732034291
180.00;120.00;1.000;20.610948708
180.00;120.00;1.004;20.510275374
180.00;120.00;1.008;20.190336196
180.00;120.00;1.012;20.154223040
180.00;120.00;1.016;19.844627524
180.00;120.00;1.020;19.631994611
180.00;120.00;1.024;19.489249714
180.00;120.00;1.028;19.331098274
180.00;120.00;1.032;19.090877501
180.00;120.00;1.036;19.015379952
180.00;120.00;1.040;18.653261607
180.00;120.00;1.044;18.503857315
180.00;120.00;1.048;18.342932491
180.00;120.00;1.052;18.094548061
180.00;120.00;1.056;17.882417998
180.00;120.00;1.060;17.640542423
180.00;120.00;1.064;17.495918007
180.00;120.00;1.068;17.433472331
180.00;120.00;1.072;17.031247859
180.00;120.00;1.076;16.700448456
180.00;120.00;1.080;16.642903357
180.00;120.00;1.084;16.303668314
180.00;120.00;1.088;16.234079662
180.00;120.00;1.092;15.939714430
180.00;120.00;1.096;15.650082761
180.00;120.00;1.100;15.564300650
180.00;120.00;1.104;15.277340899
180.00;120.00;1.108;15.506796560
180.00;120.00;1.112;14.803485545
180.00;120.00;1.116;14.675751096
180.00;120.00;1.120;14.570933092
180.00;120.00;1.124;14.582646858
180.00;120.00;1.128;13.979667757
180.00;120.00;1.132;13.950491449
180.00;120.00;1.136;13.677128501
180.00;120.00;1.140;13.422202208
180.00;120.00;1.144;13.188909529
180.00;120.00;1.148;12.950121887
180.00;120.00;1.152;12.845584400
180.00;120.00;1.156;12.646026641
180.00;120.00;1.160;12.416611595
180.00;120.00;1.164;12.218662157
180.00;120.00;1.168;12.315837319
180.00;120.00;1.172;11.894133063
180.00;120.00;1.176;11.685346755
180.00;120.00;1.180;11.554292429
180.00;120.00;1.184;11.355894199
180.00;120.00;1.188;11.146723075
180.00;120.00;1.192;11.159813408
180.00;120.00;1.196;10.973027455
180.00;120.00;1.200;10.592574422
180.00;130.00;0.400;15.499386121
180.00;130.00;0.404;15.168092925
180.00;130.00;0.408;14.813387665
180.00;130.00;0.412;14.516831194
180.00;130.00;0.416;14.240111308
180.00;130.00;0.420;14.111441457
180.00;130.00;0.424;13.993609278
180.00;130.00;0.428;14.212677038
180.00;130.00;0.432;14.430268518
180.00;130.00;0.436;14.843097857
180.00;130.00;0.440;15.559123706
180.00;130.00;0.444;15.873857793
180.00;130.00;0.448;16.333504782
180.00;130.00;0.452;16.761270911
180.00;130.00;0.456;17.170779458
180.00;130.00;0.460;17.536755446
180.00;130.00;0.464;17.855583155
180.00;130.00;0.468;18.379416731
180.00;130.00;0.472;18.676111233
180.00;130.00;0.476;19.149094467
180.00;130.00;0.480;19.568975520
180.00;130.00;0.484;19.911896055
180.00;130.00;0.488;20.417523501
180.00;130.00;0.492;20.811138758
180.00;130.00;0.496;21.156806329
180.00;130.00;0.500;21.601447437
