altura;raio;lambda;scattering
100.00;80.00;1.036;1.443496567
100.00;80.00;1.040;1.418642634
100.00;80.00;1.044;1.349920789
100.00;80.00;1.048;1.332784635
100.00;80.00;1.052;1.30972426
100.00;80.00;1.056;1.284036299
100.00;80.00;1.060;1.25622434
100.00;80.00;1.064;1.23539432
100.00;80.00;1.068;1.223707318
100.00;80.00;1.072;1.169018723
100.00;80.00;1.076;1.145304783
100.00;80.00;1.080;1.130522626
100.00;80.00;1.084;1.079687754
100.00;80.00;1.088;1.080740361
100.00;80.00;1.092;1.064731264
100.00;80.00;1.096;1.045079759
100.00;80.00;1.100;1.008114618
100.00;80.00;1.104;0.9908470719
100.00;80.00;1.108;0.9702994938
100.00;80.00;1.112;0.941452896
100.00;80.00;1.116;0.9272121329
100.00;80.00;1.120;0.9083234269
100.00;80.00;1.124;0.8987687833
100.00;80.00;1.128;0.8744667061
100.00;80.00;1.132;0.8653590616
100.00;80.00;1.136;0.8418821906
100.00;80.00;1.140;0.8258632529
100.00;80.00;1.144;0.8087338521
100.00;80.00;1.148;0.7867941642
100.00;80.00;1.152;0.7770914044
100.00;80.00;1.156;0.7796692944
100.00;80.00;1.160;0.7516324806
100.00;80.00;1.164;0.7371209216
100.00;80.00;1.168;0.721351935
100.00;80.00;1.172;0.7159580309
100.00;80.00;1.176;0.6932277717
100.00;80.00;1.180;0.6850707937
100.00;80.00;1.184;0.6635179258
100.00;80.00;1.188;0.6561421513
100.00;80.00;1.192;0.6359765904
100.00;80.00;1.196;0.626027261
100.00;80.00;1.200;0.6128706894
100.00;90.00;0.400;5.045738601
100.00;90.00;0.404;5.019800822
100.00;90.00;0.408;4.997220069
100.00;90.00;0.412;4.959604425
100.00;90.00;0.416;4.909200514
100.00;90.00;0.420;4.895298119
100.00;90.00;0.424;4.837586748
100.00;90.00;0.428;4.803030681
100.00;90.00;0.432;4.755548477
100.00;90.00;0.436;4.697652296
100.00;90.00;0.440;4.64246123
100.00;90.00;0.444;4.61012653
100.00;90.00;0.448;4.566898061
100.00;90.00;0.452;4.521520935
100.00;90.00;0.456;4.458844385
100.00;90.00;0.460;4.435318425
100.00;90.00;0.464;4.375591992
100.00;90.00;0.468;4.363328401
100.00;90.00;0.472;4.328485121
100.00;90.00;0.476;4.293834065
100.00;90.00;0.480;4.268686191
100.00;90.00;0.484;4.250709902
100.00;90.00;0.488;4.245477713
100.00;90.00;0.492;4.237476665
100.00;90.00;0.496;4.24730803
100.00;90.00;0.500;4.245783138
100.00;90.00;0.504;4.253179682
100.00;90.00;0.508;4.28206432
100.00;90.00;0.512;4.318329078
100.00;90.00;0.516;4.357479223
100.00;90.00;0.520;4.380754608
100.00;90.00;0.524;4.437973398
100.00;90.00;0.528;4.49205629
100.00;90.00;0.532;4.550478971
100.00;90.00;0.536;4.634299475
100.00;90.00;0.540;4.665669875
100.00;90.00;0.544;4.753957477
100.00;90.00;0.548;4.815584677
100.00;90.00;0.552;4.906271601
100.00;90.00;0.556;4.940018953
100.00;90.00;0.560;5.030454056
100.00;90.00;0.564;5.101216787
100.00;90.00;0.568;5.198736633
100.00;90.00;0.572;5.28603056
100.00;90.00;0.576;5.429158985
100.00;90.00;0.580;5.470718388
100.00;90.00;0.584;5.600148053
100.00;90.00;0.588;5.732272673
100.00;90.00;0.592;5.877351603
100.00;90.00;0.596;6.017503269
100.00;90.00;0.600;6.175017351
100.00;90.00;0.604;6.412946556
100.00;90.00;0.608;6.699060085
100.00;90.00;0.612;6.896936291
100.00;90.00;0.616;7.018746039
100.00;90.00;0.620;7.314360546
100.00;90.00;0.624;7.676099912
100.00;90.00;0.628;7.898046268
100.00;90.00;0.632;8.107426391
100.00;90.00;0.636;8.42623268
100.00;90.00;0.640;8.811152211
100.00;90.00;0.644;9.199499552
100.00;90.00;0.648;9.386963313
100.00;90.00;0.652;9.702553988
100.00;90.00;0.656;9.962315574
100.00;90.00;0.660;10.2465931
100.00;90.00;0.664;10.51940947
100.00;90.00;0.668;10.83095135
100.00;90.00;0.672;11.09547365
100.00;90.00;0.676;11.36263371
100.00;90.00;0.680;11.58103668
100.00;90.00;0.684;11.87503314
100.00;90.00;0.688;12.01597245
100.00;90.00;0.692;12.20963675
100.00;90.00;0.696;12.40021024
100.00;90.00;0.700;12.61738396
100.00;90.00;0.704;12.78981093
100.00;90.00;0.708;12.85502598
100.00;90.00;0.712;13.04596982
100.00;90.00;0.716;13.15842276
100.00;90.00;0.720;13.24896695
100.00;90.00;0.724;13.29799178
100.00;90.00;0.728;13.38712991
100.00;90.00;0.732;13.42837985
100.00;90.00;0.736;13.49431196
100.00;90.00;0.740;13.49460281
100.00;90.00;0.744;13.46810847
100.00;90.00;0.748;13.4993467
100.00;90.00;0.752;13.43976468
100.00;90.00;0.756;13.39465114
100.00;90.00;0.760;13.34656229
100.00;90.00;0.764;13.23743351
100.00;90.00;0.768;13.17329218
100.00;90.00;0.772;13.0523991
100.00;90.00;0.776;12.92606211
100.00;90.00;0.780;12.78859118
100.00;90.00;0.784;12.69848082
100.00;90.00;0.788;12.56266291
100.00;90.00;0.792;12.29500101
100.00;90.00;0.796;12.14735821
100.00;90.00;0.800;11.92645535
100.00;90.00;0.804;11.83616468
100.00;90.00;0.808;11.56147963
100.00;90.00;0.812;11.13724218
100.00;90.00;0.816;11.17784981
100.00;90.00;0.820;10.93825405
100.00;90.00;0.824;10.67392243
100.00;90.00;0.828;10.43237457
100.00;90.00;0.832;10.2186152
100.00;90.00;0.836;10.03117343
100.00;90.00;0.840;9.857236605
100.00;90.00;0.844;9.657242347
100.00;90.00;0.848;9.398420689
100.00;90.00;0.852;9.244140067
100.00;90.00;0.856;8.948576652
100.00;90.00;0.860;8.727163054
100.00;90.00;0.864;8.555364092
100.00;90.00;0.868;8.305043635
100.00;90.00;0.872;8.16896159
100.00;90.00;0.876;7.979225246
100.00;90.00;0.880;7.704292506
100.00;90.00;0.884;7.58364494
100.00;90.00;0.888;7.40254691
100.00;90.00;0.892;7.10911258
100.00;90.00;0.896;7.031345809
100.00;90.00;0.900;6.88416331
100.00;90.00;0.904;6.655630044
100.00;90.00;0.908;6.501660123
100.00;90.00;0.912;6.307051355
100.00;90.00;0.916;6.211062641
100.00;90.00;0.920;6.033805509
100.00;90.00;0.924;5.83908023
100.00;90.00;0.928;5.726460498
100.00;90.00;0.932;5.582830489
100.00;90.00;0.936;5.39109523
100.00;90.00;0.940;5.340742264
100.00;90.00;0.944;5.17327475
100.00;90.00;0.948;5.062982581
100.00;90.00;0.952;4.895354866
100.00;90.00;0.956;4.812683684
100.00;90.00;0.960;4.7618571
100.00;90.00;0.964;4.560435884
100.00;90.00;0.968;4.497229857
100.00;90.00;0.972;4.341826789
100.00;90.00;0.976;4.231736276
100.00;90.00;0.980;4.225807891
100.00;90.00;0.984;4.034969501
100.00;90.00;0.988;4.001782998
100.00;90.00;0.992;3.886833434
100.00;90.00;0.996;3.792560926
100.00;90.00;1.000;3.656678342
100.00;90.00;1.004;3.652039805
100.00;90.00;1.008;3.564481096
100.00;90.00;1.012;3.423959176
100.00;90.00;1.016;3.376693315
100.00;90.00;1.020;3.282578911
100.00;90.00;1.024;3.210228554
100.00;90.00;1.028;3.146032755
100.00;90.00;1.032;3.049314958
100.00;90.00;1.036;2.970098292
100.00;90.00;1.040;2.93081022
100.00;90.00;1.044;2.854988193
100.00;90.00;1.048;2.771643556
100.00;90.00;1.052;2.728179706
100.00;90.00;1.056;2.662555429
100.00;90.00;1.060;2.621104922
100.00;90.00;1.064;2.60822329
100.00;90.00;1.068;2.48164598
100.00;90.00;1.072;2.39856209
100.00;90.00;1.076;2.389407596
100.00;90.00;1.080;2.338137227
100.00;90.00;1.084;2.269504159
100.00;90.00;1.088;2.213621036
100.00;90.00;1.092;2.208209631
100.00;90.00;1.096;2.137945313
100.00;90.00;1.100;2.117711159
100.00;90.00;1.104;2.080139449
100.00;90.00;1.108;2.018266985
100.00;90.00;1.112;1.978879794
100.00;90.00;1.116;1.919550022
100.00;90.00;1.120;1.897911639
100.00;90.00;1.124;1.828933794
100.00;90.00;1.128;1.819900211
100.00;90.00;1.132;1.796091279
100.00;90.00;1.136;1.757227615
100.00;90.00;1.140;1.71889963
100.00;90.00;1.144;1.667778692
100.00;90.00;1.148;1.644407642
100.00;90.00;1.152;1.626469913
100.00;90.00;1.156;1.586764433
100.00;90.00;1.160;1.533331616
100.00;90.00;1.164;1.516448546
100.00;90.00;1.168;1.480166538
100.00;90.00;1.172;1.4691668
100.00;90.00;1.176;1.438380053
100.00;90.00;1.180;1.402144006
100.00;90.00;1.184;1.38052467
100.00;90.00;1.188;1.337789742
100.00;90.00;1.192;1.325230812
100.00;90.00;1.196;1.298086817
100.00;90.00;1.200;1.278866485
100.00;100.00;0.400;6.155931339
100.00;100.00;0.404;6.140934004
100.00;100.00;0.408;6.103933882
100.00;100.00;0.412;6.061701972
100.00;100.00;0.416;6.014881971
100.00;100.00;0.420;5.986725519
100.00;100.00;0.424;5.932299816
100.00;100.00;0.428;5.890087414
100.00;100.00;0.432;5.821154267
100.00;100.00;0.436;5.787533706
100.00;100.00;0.440;5.730383262
100.00;100.00;0.444;5.673153117
100.00;100.00;0.448;5.646231474
100.00;100.00;0.452;5.57935489
100.00;100.00;0.456;5.535144104
100.00;100.00;0.460;5.472456805
100.00;100.00;0.464;5.396478884
100.00;100.00;0.468;5.409683246
100.00;100.00;0.472;5.374722869
100.00;100.00;0.476;5.350277213
100.00;100.00;0.480;5.324868937
100.00;100.00;0.484;5.303713195
100.00;100.00;0.488;5.294821145
100.00;100.00;0.492;5.299113187
100.00;100.00;0.496;5.299767235
100.00;100.00;0.500;5.312245183
100.00;100.00;0.504;5.333571827
100.00;100.00;0.508;5.372977251
100.00;100.00;0.512;5.424251465
100.00;100.00;0.516;5.41815496
100.00;100.00;0.520;5.544158598
100.00;100.00;0.524;5.612364829
100.00;100.00;0.528;5.684898123
100.00;100.00;0.532;5.771081813
100.00;100.00;0.536;5.859567374
100.00;100.00;0.540;5.976057634
100.00;100.00;0.544;6.090610283
100.00;100.00;0.548;6.171264825
100.00;100.00;0.552;6.294187386
100.00;100.00;0.556;6.376645483
100.00;100.00;0.560;6.465609415
100.00;100.00;0.564;6.597951136
100.00;100.00;0.568;6.693492965
100.00;100.00;0.572;6.732602668
100.00;100.00;0.576;6.857075098
100.00;100.00;0.580;6.920855736
100.00;100.00;0.584;7.048555674
100.00;100.00;0.588;7.124026948
100.00;100.00;0.592;7.339698534
100.00;100.00;0.596;7.347010213
100.00;100.00;0.600;7.497724447
100.00;100.00;0.604;7.770390702
100.00;100.00;0.608;7.95620453
100.00;100.00;0.612;8.025995263
100.00;100.00;0.616;8.304728761
100.00;100.00;0.620;8.442010596
100.00;100.00;0.624;8.62418808
100.00;100.00;0.628;8.882506919
100.00;100.00;0.632;9.146142748
100.00;100.00;0.636;9.302956901
100.00;100.00;0.640;9.677029003
100.00;100.00;0.644;9.775379453
100.00;100.00;0.648;10.04079842
100.00;100.00;0.652;10.17526637
100.00;100.00;0.656;10.52216585
100.00;100.00;0.660;10.75640633
100.00;100.00;0.664;11.03117844
100.00;100.00;0.668;11.30607713
100.00;100.00;0.672;11.51986237
100.00;100.00;0.676;11.78611187
100.00;100.00;0.680;11.92366656
100.00;100.00;0.684;12.17405798
100.00;100.00;0.688;12.41613232
100.00;100.00;0.692;12.75263412
100.00;100.00;0.696;12.91327005
100.00;100.00;0.700;13.20297944
100.00;100.00;0.704;13.3230831
100.00;100.00;0.708;13.51883031
100.00;100.00;0.712;13.89263824
100.00;100.00;0.716;13.98533127
100.00;100.00;0.720;14.16172814
100.00;100.00;0.724;14.39582645
100.00;100.00;0.728;14.51744403
100.00;100.00;0.732;14.74725647
100.00;100.00;0.736;14.79904394
100.00;100.00;0.740;15.0434887
100.00;100.00;0.744;15.19130564
100.00;100.00;0.748;15.29129395
100.00;100.00;0.752;15.44082636
100.00;100.00;0.756;15.53478429
100.00;100.00;0.760;15.63840351
100.00;100.00;0.764;15.69079911
100.00;100.00;0.768;15.77749864
100.00;100.00;0.772;15.85119356
100.00;100.00;0.776;15.89744632
100.00;100.00;0.780;15.95894521
100.00;100.00;0.784;15.97007657
100.00;100.00;0.788;15.91207148
100.00;100.00;0.792;15.95805417
100.00;100.00;0.796;15.94192842
100.00;100.00;0.800;15.86448954
100.00;100.00;0.804;15.86637769
100.00;100.00;0.808;15.78901304
100.00;100.00;0.812;15.89365349
100.00;100.00;0.816;15.71209573
100.00;100.00;0.820;15.47088224
100.00;100.00;0.824;15.35784691
100.00;100.00;0.828;15.28079902
100.00;100.00;0.832;15.10514649
100.00;100.00;0.836;15.01423044
100.00;100.00;0.840;14.83058896
100.00;100.00;0.844;14.70663694
100.00;100.00;0.848;14.49129672
100.00;100.00;0.852;14.36341682
100.00;100.00;0.856;14.19633115
100.00;100.00;0.860;14.07320248
100.00;100.00;0.864;13.80657343
100.00;100.00;0.868;13.5405141
100.00;100.00;0.872;13.47798513
100.00;100.00;0.876;13.39807063
100.00;100.00;0.880;13.04198104
100.00;100.00;0.884;12.81893035
100.00;100.00;0.888;12.60916268
100.00;100.00;0.892;12.43531763
100.00;100.00;0.896;12.21254475
100.00;100.00;0.900;11.91727865
100.00;100.00;0.904;11.71132709
100.00;100.00;0.908;11.47258793
100.00;100.00;0.912;11.33742939
100.00;100.00;0.916;11.12088829
100.00;100.00;0.920;10.91369774
100.00;100.00;0.924;10.65614345
100.00;100.00;0.928;10.43904698
100.00;100.00;0.932;10.27754079
100.00;100.00;0.936;10.07399413
100.00;100.00;0.940;9.894719435
100.00;100.00;0.944;9.675774322
100.00;100.00;0.948;9.446283333
100.00;100.00;0.952;9.139756272
100.00;100.00;0.956;8.969753527
100.00;100.00;0.960;8.850608446
100.00;100.00;0.964;8.577180612
100.00;100.00;0.968;8.455880076
100.00;100.00;0.972;8.207129762
100.00;100.00;0.976;8.059018308
100.00;100.00;0.980;7.920296547
100.00;100.00;0.984;7.773900254
100.00;100.00;0.988;7.589914037
100.00;100.00;0.992;7.424006848
100.00;100.00;0.996;7.313782767
100.00;100.00;1.000;7.080928557
100.00;100.00;1.004;6.940082372
100.00;100.00;1.008;6.798526094
100.00;100.00;1.012;6.63774636
100.00;100.00;1.016;6.49093353
100.00;100.00;1.020;6.315824753
100.00;100.00;1.024;6.160403674
100.00;100.00;1.028;6.109074811
100.00;100.00;1.032;5.951667127
100.00;100.00;1.036;5.818234903
100.00;100.00;1.040;5.668734549
100.00;100.00;1.044;5.469979572
100.00;100.00;1.048;5.495447067
100.00;100.00;1.052;5.349496489
100.00;100.00;1.056;5.242762033
100.00;100.00;1.060;5.10918865
100.00;100.00;1.064;5.061544713
100.00;100.00;1.068;4.932726701
100.00;100.00;1.072;4.76925259
100.00;100.00;1.076;4.654865393
100.00;100.00;1.080;4.518903485
100.00;100.00;1.084;4.432438753
100.00;100.00;1.088;4.355559658
100.00;100.00;1.092;4.258111333
100.00;100.00;1.096;4.143417252
100.00;100.00;1.100;4.08849404
100.00;100.00;1.104;4.059706111
100.00;100.00;1.108;3.911074806
100.00;100.00;1.112;3.803396005
100.00;100.00;1.116;3.723275154
100.00;100.00;1.120;3.644048912
100.00;100.00;1.124;3.594414476
100.00;100.00;1.128;3.529087061
100.00;100.00;1.132;3.477300208
100.00;100.00;1.136;3.408666886
100.00;100.00;1.140;3.29831752
100.00;100.00;1.144;3.247775099
100.00;100.00;1.148;3.139054268
100.00;100.00;1.152;3.101299876
100.00;100.00;1.156;3.045378577
100.00;100.00;1.160;3.011227509
100.00;100.00;1.164;2.934075941
100.00;100.00;1.168;2.852901165
100.00;100.00;1.172;2.824725923
100.00;100.00;1.176;2.739062934
100.00;100.00;1.180;2.697571491
100.00;100.00;1.184;2.631970126
100.00;100.00;1.188;2.605461371
100.00;100.00;1.192;2.548688297
100.00;100.00;1.196;2.478162326
100.00;100.00;1.200;2.445897212
100.00;110.00;0.400;7.271956603
100.00;110.00;0.404;7.24984015
100.00;110.00;0.408;7.216082225
100.00;110.00;0.412;7.185693914
100.00;110.00;0.416;7.163148497
100.00;110.00;0.420;7.124495706
100.00;110.00;0.424;7.058957363
100.00;110.00;0.428;7.015152835
100.00;110.00;0.432;6.960168918
100.00;110.00;0.436;6.923737494
100.00;110.00;0.440;6.865567659
100.00;110.00;0.444;6.798228061
100.00;110.00;0.448;6.788261055
100.00;110.00;0.452;6.710938916
100.00;110.00;0.456;6.671399597
100.00;110.00;0.460;6.618105858
100.00;110.00;0.464;6.581042733
100.00;110.00;0.468;6.553753601
100.00;110.00;0.472;6.507468779
100.00;110.00;0.476;6.467231777
100.00;110.00;0.480;6.476576159
100.00;110.00;0.484;6.442860674
100.00;110.00;0.488;6.430247084
100.00;110.00;0.492;6.42323172
100.00;110.00;0.496;6.425459178
100.00;110.00;0.500;6.444339538
100.00;110.00;0.504;6.50997424
100.00;110.00;0.508;6.517444722
100.00;110.00;0.512;6.599571025
100.00;110.00;0.516;6.664391178
100.00;110.00;0.520;6.73351927
100.00;110.00;0.524;6.842393092
100.00;110.00;0.528;6.95550652
100.00;110.00;0.532;7.083084139
100.00;110.00;0.536;7.186753828
100.00;110.00;0.540;7.350533422
100.00;110.00;0.544;7.469383665
100.00;110.00;0.548;7.639931041
100.00;110.00;0.552;7.764659945
100.00;110.00;0.556;7.920160102
100.00;110.00;0.560;8.108947814
100.00;110.00;0.564;8.203058826
100.00;110.00;0.568;8.372686291
100.00;110.00;0.572;8.422876429
100.00;110.00;0.576;8.663376121
100.00;110.00;0.580;8.677026917
100.00;110.00;0.584;8.792780725
100.00;110.00;0.588;8.835427638
100.00;110.00;0.592;9.066205469
100.00;110.00;0.596;9.034227274
100.00;110.00;0.600;9.219393226
100.00;110.00;0.604;9.291712009
100.00;110.00;0.608;9.446628023
100.00;110.00;0.612;9.59474635
100.00;110.00;0.616;9.711585281
100.00;110.00;0.620;9.84480283
100.00;110.00;0.624;10.07079161
100.00;110.00;0.628;10.14449138
100.00;110.00;0.632;10.27649979
100.00;110.00;0.636;10.52006271
100.00;110.00;0.640;10.62767955
100.00;110.00;0.644;10.86389827
100.00;110.00;0.648;11.04791103
100.00;110.00;0.652;11.17962352
100.00;110.00;0.656;11.44709561
100.00;110.00;0.660;11.5567259
100.00;110.00;0.664;11.75804736
100.00;110.00;0.668;12.04468569
100.00;110.00;0.672;12.21986164
100.00;110.00;0.676;12.52726087
100.00;110.00;0.680;12.65972327
100.00;110.00;0.684;12.72719243
100.00;110.00;0.688;13.13254791
100.00;110.00;0.692;13.15440996
100.00;110.00;0.696;13.49438932
100.00;110.00;0.700;13.5570775
100.00;110.00;0.704;13.88410302
100.00;110.00;0.708;13.93267703
100.00;110.00;0.712;14.31937698
100.00;110.00;0.716;14.44276385
100.00;110.00;0.720;14.65209624
100.00;110.00;0.724;14.84061632
100.00;110.00;0.728;14.92700561
100.00;110.00;0.732;15.2007436
100.00;110.00;0.736;15.36272722
100.00;110.00;0.740;15.66726034
100.00;110.00;0.744;15.80049266
100.00;110.00;0.748;15.97291532
100.00;110.00;0.752;16.16901757
100.00;110.00;0.756;16.39612968
100.00;110.00;0.760;16.48448147
100.00;110.00;0.764;16.70668437
100.00;110.00;0.768;16.86021439
100.00;110.00;0.772;17.0438083
100.00;110.00;0.776;17.14853717
100.00;110.00;0.780;17.2747087
100.00;110.00;0.784;17.41441318
100.00;110.00;0.788;17.53289627
100.00;110.00;0.792;17.63255245
100.00;110.00;0.796;17.77766261
100.00;110.00;0.800;17.88444566
100.00;110.00;0.804;17.97968479
100.00;110.00;0.808;18.12035973
100.00;110.00;0.812;17.95887124
100.00;110.00;0.816;18.14464644
100.00;110.00;0.820;18.21368993
100.00;110.00;0.824;18.28047692
100.00;110.00;0.828;18.28373596
100.00;110.00;0.832;18.28820381
100.00;110.00;0.836;18.32248259
100.00;110.00;0.840;18.28056409
100.00;110.00;0.844;18.29758426
100.00;110.00;0.848;18.24214933
100.00;110.00;0.852;18.29082148
100.00;110.00;0.856;18.20974335
100.00;110.00;0.860;18.16552112
100.00;110.00;0.864;18.21835859
100.00;110.00;0.868;18.09941267
100.00;110.00;0.872;17.95270938
100.00;110.00;0.876;17.99103464
100.00;110.00;0.880;17.7130767
100.00;110.00;0.884;17.57923094
100.00;110.00;0.888;17.49068309
100.00;110.00;0.892;17.45739931
100.00;110.00;0.896;17.26545339
100.00;110.00;0.900;17.13305823
100.00;110.00;0.904;16.93281209
100.00;110.00;0.908;16.76916834
100.00;110.00;0.912;16.6823839
100.00;110.00;0.916;16.49028596
100.00;110.00;0.920;16.21262368
100.00;110.00;0.924;16.1161596
100.00;110.00;0.928;15.82077549
100.00;110.00;0.932;15.68445445
100.00;110.00;0.936;15.50700907
100.00;110.00;0.940;15.34876653
100.00;110.00;0.944;15.12724074
100.00;110.00;0.948;14.87904094
100.00;110.00;0.952;14.68469119
100.00;110.00;0.956;14.40780223
100.00;110.00;0.960;14.31273319
100.00;110.00;0.964;14.00397472
100.00;110.00;0.968;13.72684177
100.00;110.00;0.972;13.46579434
100.00;110.00;0.976;13.26116013
100.00;110.00;0.980;13.30098198
100.00;110.00;0.984;12.99868888
100.00;110.00;0.988;12.80949445
100.00;110.00;0.992;12.62933261
100.00;110.00;0.996;12.29535722
100.00;110.00;1.000;12.09206218
100.00;110.00;1.004;11.98494161
100.00;110.00;1.008;11.58031002
100.00;110.00;1.012;11.47189485
100.00;110.00;1.016;11.16563258
100.00;110.00;1.020;11.01485753
100.00;110.00;1.024;10.72082879
100.00;110.00;1.028;10.51677451
100.00;110.00;1.032;10.42775746
100.00;110.00;1.036;10.24772774
100.00;110.00;1.040;9.886127094
100.00;110.00;1.044;9.854167722
100.00;110.00;1.048;9.591478274
100.00;110.00;1.052;9.441673096
100.00;110.00;1.056;9.219615041
100.00;110.00;1.060;9.030057935
100.00;110.00;1.064;9.007469221
100.00;110.00;1.068;8.990624818
100.00;110.00;1.072;8.419647193
100.00;110.00;1.076;8.230138265
100.00;110.00;1.080;8.117889169
100.00;110.00;1.084;8.012603583
100.00;110.00;1.088;7.820929007
100.00;110.00;1.092;7.624487316
100.00;110.00;1.096;7.548559267
100.00;110.00;1.100;7.381414776
100.00;110.00;1.104;7.219459693
100.00;110.00;1.108;7.106073879
100.00;110.00;1.112;7.015767766
100.00;110.00;1.116;6.805785528
100.00;110.00;1.120;6.675391793
100.00;110.00;1.124;6.513842302
